fecha,dia,year,horario,festividad,tipo_accidente,lesividad,meteo,distrito,direccion,lon,lat
2017-05-07 16:00:00,2017-05-07 00:00:00,2017,Tarde,Festivo,Caida,Leve,Despejado,CENTRO                        ,CARRERA DE SAN JERONIMO NUM                                                                          34 Madrid,-3.6986966,40.4162409
2017-05-07 20:00:00,2017-05-07 00:00:00,2017,Tarde,Festivo,Colision,Grave,Despejado,CENTRO                        ,CALLE DE LAS INFANTAS - CALLE DEL CLAVEL Madrid,-3.6992817000000002,40.4206051
2017-05-07 21:00:00,2017-05-07 00:00:00,2017,Noche,Festivo,Colision,Leve,Despejado,MONCLOA-ARAVACA               ,PARQUE DE LA CASA DE CAMPO Madrid,-3.7488366,40.4197419
2017-05-07 21:00:00,2017-05-07 00:00:00,2017,Noche,Festivo,Colision,Moderada,Despejado,MONCLOA-ARAVACA               ,PARQUE DE LA CASA DE CAMPO Madrid,-3.7488366,40.4197419
2017-05-08 19:00:00,2017-05-08 00:00:00,2017,Tarde,Laborable,Colision,Leve,Despejado,CENTRO                        ,CALLE DE ARGUMOSA - RONDA DE ATOCHA Madrid,-3.6954341,40.4070907
2017-05-08 19:00:00,2017-05-08 00:00:00,2017,Tarde,Laborable,Imprudencia,Moderada,Despejado,RETIRO                        ,AVENIDA DE LA CIUDAD DE BARCELONA - CALLE DE SECO Madrid,-3.6715486000000004,40.3995373
2017-05-08 20:00:00,2017-05-08 00:00:00,2017,Tarde,Laborable,Imprudencia,Moderada,Despejado,CHAMARTIN                     ,CALLE DE LOPEZ DE HOYOS NUM                                                                          141 Madrid,-3.669414499999999,40.4476195
2017-05-08 20:00:00,2017-05-08 00:00:00,2017,Tarde,Laborable,Colision,Leve,Despejado,SAN BLAS                      ,CALLE DE ALCALA - CALLE DE CRONOS Madrid,-3.6202919000000002,40.442691100000005
2017-05-09 10:00:00,2017-05-09 00:00:00,2017,Mañana,Laborable,Colision,Leve,Despejado,FUENCARRAL-EL PARDO           ,AVENIDA DE SANTO DOMINGO DE LA CALZADA - AVENIDA DEL CAMINO DE SANTIAGO Madrid,-3.6713888999999997,40.5083333
2017-05-09 13:00:00,2017-05-09 00:00:00,2017,Tarde,Laborable,Caida,Leve,Despejado,MONCLOA-ARAVACA               ,CALLE DE ANICETO MARINAS NUM                                                                         16 Madrid,-3.722109999999999,40.4215552
2017-05-09 21:00:00,2017-05-09 00:00:00,2017,Noche,Laborable,Colision,Leve,Despejado,ARGANZUELA                    ,CALLE DE LA ANTRACITA NUM                                                                            10 Madrid,-3.6898866000000003,40.3902078
2017-05-09 21:00:00,2017-05-09 00:00:00,2017,Noche,Laborable,Caida,Leve,Despejado,SALAMANCA                     ,PASEO DE LA CASTELLANA NUM                                                                           46 Madrid,-3.6877199000000003,40.4342416
2017-05-10 01:00:00,2017-05-10 00:00:00,2017,Noche,Laborable,Caida,Leve,Despejado,ARGANZUELA                    ,PASEO DE SANTA MARIA DE LA CABEZA NUM                                                                8 Madrid,-3.6943870999999997,40.406698999999996
2017-05-10 08:00:00,2017-05-10 00:00:00,2017,Mañana,Laborable,Colision,Leve,Despejado,CENTRO                        ,CALLE DE ATOCHA NUM                                                                                  107 Madrid,-3.6953074999999997,40.41059620000001
2017-05-10 12:00:00,2017-05-10 00:00:00,2017,Mañana,Laborable,Colision,Leve,Despejado,ARGANZUELA                    ,PASEO DE SANTA MARIA DE LA CABEZA - PLAZA DEL EMPERADOR CARLOS V Madrid,-3.6937181000000003,40.4071179
2017-05-10 14:00:00,2017-05-10 00:00:00,2017,Tarde,Laborable,Caida,Leve,Despejado,RETIRO                        ,CALLE DE ALFONSO XII NUM                                                                             8 Madrid,-3.6891165999999997,40.418493100000006
2017-05-10 22:00:00,2017-05-10 00:00:00,2017,Noche,Laborable,Colision,Leve,Lluvia,TETUAN                        ,CALLE DE ALONSO CANO - CALLE DE CRISTOBAL BORDIU Madrid,-3.6974044999999998,40.44295959999999
2017-05-10 23:00:00,2017-05-10 00:00:00,2017,Noche,Laborable,Colision,Leve,Lluvia,CHAMARTIN                     ,AVENIDA DE ALBERTO ALCOCER - CALLE DEL PADRE DAMIAN Madrid,-3.6854854,40.458853999999995
2017-05-11 02:00:00,2017-05-11 00:00:00,2017,Noche,Laborable,Caida,Leve,Lluvia,TETUAN                        ,CALLE DEL MARQUES DE VIANA - PASEO DE LA DIRECCION Madrid,-3.7064044999999997,40.464316700000005
2017-05-12 07:00:00,2017-05-12 00:00:00,2017,Mañana,Laborable,Colision,Leve,Despejado,CARABANCHEL                   ,CALLE DEL GENERAL MARTIN CEREZO - CALLE DEL GENERAL RICARDOS Madrid,-3.7195552000000003,40.395715
2017-05-12 10:00:00,2017-05-12 00:00:00,2017,Mañana,Laborable,Colision,Leve,Despejado,SAN BLAS                      ,CALLE DE JULIAN CAMARILLO NUM                                                                        46 Madrid,-3.619482,40.437612
2017-05-12 14:00:00,2017-05-12 00:00:00,2017,Tarde,Laborable,Colision,Leve,Lluvia,CIUDAD LINEAL                 ,CALLE DE ALCALA - CALLE DEL DOCTOR VALLEJO Madrid,-3.6427568,40.43569069999999
2017-05-12 16:00:00,2017-05-12 00:00:00,2017,Tarde,Laborable,Caida,Leve,Lluvia,MONCLOA-ARAVACA               ,AVENIDA  COMPLUTENSE NUM                                                                             12 Madrid,-3.7275877,40.4478955
2017-05-13 21:00:00,2017-05-13 00:00:00,2017,Noche,Vispera,Caida,Leve,Despejado,RETIRO                        ,PARQUE DEL RETIRO Madrid,-3.6844995000000003,40.4152606
2017-05-14 15:00:00,2017-05-14 00:00:00,2017,Tarde,Festivo,Caida,Leve,Despejado,PUENTE DE VALLECAS            ,AVENIDA DE LA ALBUFERA NUM                                                                           272 Madrid,-3.6397568,40.3869195
2017-05-14 17:00:00,2017-05-14 00:00:00,2017,Tarde,Festivo,Caida,Leve,Despejado,MONCLOA-ARAVACA               ,CARRETERA DEL ZARZON - PASEO DE LA VENTA Madrid,-3.7636849000000003,40.4067172
2017-05-14 20:00:00,2017-05-14 00:00:00,2017,Tarde,Festivo,Caida,Leve,Despejado,VILLA DE VALLECAS             ,CAMINO DEL POZO DEL TIO RAIMUNDO NUM                                                                 1 Madrid,-3.6513932999999996,40.3739954
2017-05-17 16:00:00,2017-05-17 00:00:00,2017,Tarde,Laborable,Colision,Leve,Despejado,CIUDAD LINEAL                 ,CALLE DE JOSEFA VALCARCEL NUM                                                                        2 Madrid,-3.6492802,40.44774810000001
2017-05-17 19:00:00,2017-05-17 00:00:00,2017,Tarde,Laborable,Caida,Leve,Despejado,SAN BLAS                      ,CALLE DE ZAPARDIEL - CALLE DE ZUBIA Madrid,-3.6261991,40.42934109999999
2017-05-18 17:00:00,2017-05-18 00:00:00,2017,Tarde,Laborable,Caida,Leve,Despejado,LATINA                        ,PARQUE DE LA CASA DE CAMPO Madrid,-3.7488366,40.4197419
2017-05-18 17:00:00,2017-05-18 00:00:00,2017,Tarde,Laborable,Caida,Leve,Despejado,RETIRO                        ,AVENIDA DE NAZARET NUM                                                                               8 Madrid,-3.6714837,40.4112971
2017-05-19 09:00:00,2017-05-19 00:00:00,2017,Mañana,Laborable,Colision,Leve,Despejado,SALAMANCA                     ,CALLE DEL MARQUES DE VILLAMAGNA NUM                                                                  6 Madrid,-3.6881513999999997,40.4292067
2017-05-19 16:00:00,2017-05-19 00:00:00,2017,Tarde,Laborable,Colision,Leve,Despejado,CENTRO                        ,CALLE DE ALCALA NUM                                                                                  4 Madrid,-3.7017703999999996,40.417038299999994
2017-05-20 09:00:00,2017-05-20 00:00:00,2017,Mañana,Vispera,Colision,Grave,Despejado,CENTRO                        ,CALLE DE SEGOVIA NUM                                                                                 18 Madrid,-3.712081,40.4139777
2017-05-21 19:00:00,2017-05-21 00:00:00,2017,Tarde,Festivo,Caida,Leve,Despejado,CENTRO                        ,CALLE DE SAN MATEO NUM                                                                               8 Madrid,-3.6999072,40.4252391
2017-05-23 10:00:00,2017-05-23 00:00:00,2017,Mañana,Laborable,Caida,Leve,Despejado,RETIRO                        ,CALLE DE ALCALA NUM                                                                                  52 Madrid,-3.6911528,40.4194375
2017-05-24 09:00:00,2017-05-24 00:00:00,2017,Mañana,Laborable,Colision,Leve,Despejado,CENTRO                        ,CALLE DE LA PRINCESA NUM                                                                             2 Madrid,-3.7116462999999995,40.4246727
2017-05-24 19:00:00,2017-05-24 00:00:00,2017,Tarde,Laborable,Colision,Leve,Despejado,CENTRO                        ,CALLE DE FUENCARRAL - PLAZUELA DE ANTONIO VEGA Madrid,-3.7015843,40.4270278
2017-05-24 20:00:00,2017-05-24 00:00:00,2017,Tarde,Laborable,Colision,Leve,Despejado,HORTALEZA                     ,CALLE DE LOS PADRES DOMINICOS - CALLE DE MANUEL POMBO ANGULO Madrid,-3.6560233,40.5048973
2017-05-25 08:00:00,2017-05-25 00:00:00,2017,Mañana,Laborable,Colision,Leve,Despejado,CHAMARTIN                     ,AVENIDA DE ALFONSO XIII NUM                                                                          51 Madrid,-3.6675256000000003,40.4531274
2017-05-25 09:00:00,2017-05-25 00:00:00,2017,Mañana,Laborable,Caida,Grave,Despejado,MONCLOA-ARAVACA               ,PASEO DE LOS PLATANOS Madrid,-3.7337739,40.4206367
2017-05-25 12:00:00,2017-05-25 00:00:00,2017,Mañana,Laborable,Caida,Grave,Despejado,CENTRO                        ,PLAZA DE CIBELES NUM                                                                                 2 Madrid,-3.6922065,40.4198063
2017-05-25 17:00:00,2017-05-25 00:00:00,2017,Tarde,Laborable,Caida,Grave,Despejado,CENTRO                        ,CALLE DE LAVAPIES NUM                                                                                47 Madrid,-3.7019146000000003,40.4094013
2017-05-25 19:00:00,2017-05-25 00:00:00,2017,Tarde,Laborable,Caida,Leve,Despejado,RETIRO                        ,CALLE DE O'DONNELL NUM                                                                               26 Madrid,-3.6756774999999986,40.421346
2017-05-25 23:00:00,2017-05-25 00:00:00,2017,Noche,Laborable,Caida,Leve,Despejado,CENTRO                        ,CALLE  GRAN VIA NUM                                                                                  19 Madrid,-3.7009875,40.41959779999999
2017-05-26 14:00:00,2017-05-26 00:00:00,2017,Tarde,Laborable,Colision,Leve,Despejado,CHAMBERI                      ,CALLE DE ALONSO CANO - CALLE DE ESPRONCEDA Madrid,-3.6975976000000004,40.4406364
2017-05-27 13:00:00,2017-05-27 00:00:00,2017,Tarde,Vispera,Caida,Leve,Despejado,PUENTE DE VALLECAS            ,AVENIDA DE LA ALBUFERA - AVENIDA DE MIGUEL HERNANDEZ Madrid,-3.6377800000000002,40.38645
2017-05-27 14:00:00,2017-05-27 00:00:00,2017,Tarde,Vispera,Colision,Leve,Despejado,FUENCARRAL-EL PARDO           ,AVENIDA DE MONFORTE DE LEMOS NUM                                                                     2 Madrid,-3.6887102999999994,40.4755019
2017-05-28 00:00:00,2017-05-28 00:00:00,2017,Noche,Festivo,Colision,Leve,Despejado,MONCLOA-ARAVACA               ,CALLE DE CADARSO - CUESTA DE SAN VICENTE Madrid,-3.7138747000000003,40.421449900000006
2017-05-28 14:00:00,2017-05-28 00:00:00,2017,Tarde,Festivo,Colision,Leve,Despejado,SALAMANCA                     ,CALLE DE JUAN BRAVO NUM                                                                              20 Madrid,-3.6826111000000004,40.4325961
2017-05-29 06:00:00,2017-05-29 00:00:00,2017,Mañana,Laborable,Caida,Leve,Lluvia,SAN BLAS                      ,CALLE DE ALBASANZ - CALLE DE ALFONSO GOMEZ Madrid,-3.6278726999999997,40.437355200000006
2017-05-29 07:00:00,2017-05-29 00:00:00,2017,Mañana,Laborable,Colision,Leve,Despejado,PUENTE DE VALLECAS            ,CALLE DE CARLOS SOLE - CALLE DE JOSE PAULETE Madrid,-3.6517418,40.393314399999994
2017-05-29 10:00:00,2017-05-29 00:00:00,2017,Mañana,Laborable,Colision,Leve,Despejado,SALAMANCA                     ,PASEO DE LA CASTELLANA NUM                                                                           42 Madrid,-3.687642,40.4333705
2017-05-29 11:00:00,2017-05-29 00:00:00,2017,Mañana,Laborable,Caida,Leve,Despejado,CHAMARTIN                     ,CALLE DE JOAQUIN COSTA - PASEO DE LA CASTELLANA Madrid,-3.6908367999999996,40.446081799999995
2017-05-29 13:00:00,2017-05-29 00:00:00,2017,Tarde,Laborable,Imprudencia,Moderada,Despejado,CIUDAD LINEAL                 ,AVENIDA DEL MARQUES DE CORBERA NUM                                                                   14 Madrid,-3.6552851000000004,40.4230344
2017-05-29 16:00:00,2017-05-29 00:00:00,2017,Tarde,Laborable,Colision,Moderada,Despejado,CENTRO                        ,CALLE DE SOMBRERETE - CALLE DEL MESON DE PAREDES Madrid,-3.7030376000000005,40.4081979
2017-05-29 19:00:00,2017-05-29 00:00:00,2017,Tarde,Laborable,Caida,Leve,Despejado,CHAMARTIN                     ,CALLE DE MAURICIO LEGENDRE NUM                                                                       17 Madrid,-3.6864873,40.4708665
2017-05-29 19:00:00,2017-05-29 00:00:00,2017,Tarde,Laborable,Colision,Leve,Despejado,PUENTE DE VALLECAS            ,CALLE DE ANTONIO MAIRENA NUM                                                                         4 Madrid,-3.6415102,40.390496500000005
2017-05-30 10:00:00,2017-05-30 00:00:00,2017,Mañana,Laborable,Caida,Leve,Despejado,RETIRO                        ,PARQUE DEL RETIRO Madrid,-3.6844995000000003,40.4152606
2017-05-30 12:00:00,2017-05-30 00:00:00,2017,Mañana,Laborable,Caida,Leve,Despejado,MONCLOA-ARAVACA               ,AVENIDA DE PABLO IGLESIAS - CALLE DE JUAN MONTALVO Madrid,-3.7088037000000003,40.4480102
2017-05-30 20:00:00,2017-05-30 00:00:00,2017,Tarde,Laborable,Caida,Leve,Despejado,MONCLOA-ARAVACA               ,CARRETERA DEL PARQUE DE ATRACCIONES NUM                                                              1 Madrid,-3.7461241000000003,40.4124396
2017-05-31 17:00:00,2017-05-31 00:00:00,2017,Tarde,Laborable,Colision,Leve,Despejado,CARABANCHEL                   ,CALLE DEL GENERAL RICARDOS NUM                                                                       49 Madrid,-3.7202065,40.395174100000006
2017-05-31 17:00:00,2017-05-31 00:00:00,2017,Tarde,Laborable,Colision,Leve,Despejado,SAN BLAS                      ,CALLE DE AMPOSTA - CALLE DE POBLADURA DEL VALLE Madrid,-3.6205822999999997,40.424769700000006
2017-05-31 20:00:00,2017-05-31 00:00:00,2017,Tarde,Laborable,Colision,Grave,Despejado,CENTRO                        ,CALLE DE SOMBRERETE - CALLE DEL MESON DE PAREDES Madrid,-3.7030376000000005,40.4081979
2017-06-01 17:00:00,2017-06-01 00:00:00,2017,Tarde,Laborable,Colision,Leve,Despejado,CHAMBERI                      ,GLORIETA DE BILBAO NUM                                                                               3 Madrid,-3.7022065000000004,40.42954659999999
2017-06-01 19:00:00,2017-06-01 00:00:00,2017,Tarde,Laborable,Colision,Leve,Despejado,VILLA DE VALLECAS             ,CALLE DE MUELA DE SAN JUAN - CAMINO DE LA SUERTE Madrid,-3.6188369,40.3760075
2017-06-01 20:00:00,2017-06-01 00:00:00,2017,Tarde,Laborable,Caida,Leve,Despejado,RETIRO                        ,AVENIDA DE MENENDEZ PELAYO NUM                                                                       38 Madrid,-3.6807097,40.4051017
2017-06-02 09:00:00,2017-06-02 00:00:00,2017,Mañana,Laborable,Colision,Grave,Despejado,FUENCARRAL-EL PARDO           ,CALLE DE FROMISTA NUM                                                                                13 Madrid,-3.6749609,40.5107512
2017-06-02 17:00:00,2017-06-02 00:00:00,2017,Tarde,Laborable,Colision,Leve,Despejado,HORTALEZA                     ,AVENIDA DE FRANCISCO JAVIER SÁENZ DE OIZA - AVENIDA DE FRANCISCO PI Y MARGALL Madrid,-3.624167399999999,40.49773709999999
2017-06-03 06:00:00,2017-06-03 00:00:00,2017,Mañana,Vispera,Caida,Leve,Lluvia,ARGANZUELA                    ,CALLE DE EMBAJADORES - PASEO DE SANTA MARIA DE LA CABEZA Madrid,-3.7041702000000005,40.3957595
2017-06-03 08:00:00,2017-06-03 00:00:00,2017,Mañana,Vispera,Caida,Grave,Despejado,FUENCARRAL-EL PARDO           ,CALLE DE PORTOMARIN NUM                                                                              5 Madrid,-3.661401999999999,40.50633879999999
2017-06-03 12:00:00,2017-06-03 00:00:00,2017,Mañana,Vispera,Colision,Leve,Despejado,CIUDAD LINEAL                 ,CALLE DE ARTURO SORIA - CALLE DEL GENERAL KIRKPATRICK Madrid,-3.6472635,40.4456365
2017-06-03 12:00:00,2017-06-03 00:00:00,2017,Mañana,Vispera,Caida,Leve,Despejado,FUENCARRAL-EL PARDO           ,AVENIDA DEL PALACIO Madrid,-3.7143119999999987,40.417955
2017-06-03 12:00:00,2017-06-03 00:00:00,2017,Mañana,Vispera,Colision,Leve,Despejado,HORTALEZA                     ,AVENIDA DE NICETO ALCALA ZAMORA NUM                                                                  3 Madrid,-3.6474075,40.4851886
2017-06-03 18:00:00,2017-06-03 00:00:00,2017,Tarde,Vispera,Imprudencia,Moderada,Despejado,CARABANCHEL                   ,PARQUE DE MADRID RIO (RIBERA OESTE) KM.                                                              5500 Madrid,-3.6844995000000003,40.4152606
2017-06-04 18:00:00,2017-06-04 00:00:00,2017,Tarde,Festivo,Colision,Leve,Despejado,HORTALEZA                     ,CALLE DE ARIADNA - CARRETERA A LA ESTACION DE HORTALEZA Madrid,-3.6528582000000003,40.47889139999999
2017-06-04 19:00:00,2017-06-04 00:00:00,2017,Tarde,Festivo,Colision,Leve,Despejado,CENTRO                        ,CALLE DE SAN BERNARDO NUM                                                                            75 Madrid,-3.7065639999999997,40.4272208
2017-06-05 18:00:00,2017-06-05 00:00:00,2017,Tarde,Laborable,Caida,Leve,Despejado,SALAMANCA                     ,CALLE DE SERRANO NUM                                                                                 40 Madrid,-3.6871650999999996,40.4259119
2017-06-05 19:00:00,2017-06-05 00:00:00,2017,Tarde,Laborable,Colision,Leve,Despejado,BARAJAS                       ,AVENIDA DE LOGROÑO NUM                                                                               34 Madrid,-3.6042857,40.45368920000001
2017-06-06 09:00:00,2017-06-06 00:00:00,2017,Mañana,Laborable,Colision,Leve,Despejado,CENTRO                        ,CALLE  MAYOR NUM                                                                                     81 Madrid,-3.7138667,40.4149564
2017-06-06 12:00:00,2017-06-06 00:00:00,2017,Mañana,Laborable,Colision,Leve,Despejado,TETUAN                        ,CALLE DEL PADRE RUBIO NUM                                                                            61 Madrid,-3.695425299999999,40.4715403
2017-06-06 14:00:00,2017-06-06 00:00:00,2017,Tarde,Laborable,Colision,Leve,Despejado,TETUAN                        ,CALLE DE ORENSE NUM                                                                                  52 Madrid,-3.6940663000000002,40.458166399999996
2017-06-06 20:00:00,2017-06-06 00:00:00,2017,Tarde,Laborable,Colision,Leve,Despejado,VILLA DE VALLECAS             ,CALLE DE CASAS DE MIRAVETE - CARRETERA DE VILLAVERDE A VALLECAS Madrid,-3.6405220999999997,40.3722048
2017-06-06 22:00:00,2017-06-06 00:00:00,2017,Noche,Laborable,Caida,Leve,Despejado,CENTRO                        ,PLAZA DE LAS CORTES NUM                                                                              1 Madrid,-3.6970707000000003,40.4162696
2017-06-07 17:00:00,2017-06-07 00:00:00,2017,Tarde,Laborable,Colision,Leve,Despejado,VILLAVERDE                    ,CALLE  CHIQUITA - CALLE DEL DOCTOR MARTIN AREVALO Madrid,-3.702988,40.3464506
2017-06-07 19:00:00,2017-06-07 00:00:00,2017,Tarde,Laborable,Colision,Leve,Despejado,BARAJAS                       ,AVENIDA DE LOGROÑO NUM                                                                               34 Madrid,-3.6042857,40.45368920000001
2017-06-08 09:00:00,2017-06-08 00:00:00,2017,Mañana,Laborable,Colision,Leve,Despejado,MONCLOA-ARAVACA               ,CALLE DEL ALMIRANTE FRANCISCO MORENO NUM                                                             5 Madrid,-3.7162468,40.453668
2017-06-08 14:00:00,2017-06-08 00:00:00,2017,Tarde,Laborable,Colision,Grave,Despejado,VICALVARO                     ,CALLE DE LA PIROTECNIA - CALLE DE LOS SONDEOS Madrid,-3.5902496,40.3958136
2017-06-08 22:00:00,2017-06-08 00:00:00,2017,Noche,Laborable,Caida,Leve,Despejado,ARGANZUELA                    ,CALLE DE ANCORA - PASEO DE LAS DELICIAS Madrid,-3.693719,40.4030278
2017-06-09 20:00:00,2017-06-09 00:00:00,2017,Tarde,Laborable,Colision,Leve,Despejado,CIUDAD LINEAL                 ,CALLE DE ALCALA NUM                                                                                  238 Madrid,-3.656941,40.4317658
2017-06-10 09:00:00,2017-06-10 00:00:00,2017,Mañana,Vispera,Colision,Leve,Lluvia,PUENTE DE VALLECAS            ,CALLE DE EMBAJADORES - CAMINO DE PERALES Madrid,-3.6797105,40.369419
2017-06-10 09:00:00,2017-06-10 00:00:00,2017,Mañana,Vispera,Colision,Leve,Lluvia,PUENTE DE VALLECAS            ,CALLE DE EMBAJADORES - CAMINO DE PERALES Madrid,-3.6797105,40.369419
2017-06-11 21:00:00,2017-06-11 00:00:00,2017,Noche,Festivo,Colision,Leve,Despejado,CENTRO                        ,CALLE DE SEGOVIA NUM                                                                                 21 Madrid,-3.7131411,40.413800200000004
2017-06-12 09:00:00,2017-06-12 00:00:00,2017,Mañana,Laborable,Colision,Leve,Despejado,CENTRO                        ,CALLE  GRAN VIA NUM                                                                                  26 Madrid,-3.7013595,40.42019620000001
2017-06-12 10:00:00,2017-06-12 00:00:00,2017,Mañana,Laborable,Caida,Leve,Despejado,CENTRO                        ,CALLE DE CARRETAS - PLAZA DE LA PUERTA DEL SOL Madrid,-3.7032199,40.4153838
2017-06-13 08:00:00,2017-06-13 00:00:00,2017,Mañana,Laborable,Colision,Leve,Despejado,VILLAVERDE                    ,AVENIDA DE LOS ROSALES - CARRETERA DE VILLAVERDE A VALLECAS Madrid,-3.6755047999999997,40.3491396
2017-06-13 10:00:00,2017-06-13 00:00:00,2017,Mañana,Laborable,Colision,Leve,Despejado,CARABANCHEL                   ,AVENIDA DE NUESTRA SEÑORA DE FATIMA - CALLE DEL PINGÜINO Madrid,-3.7487257000000005,40.3804291
2017-06-13 22:00:00,2017-06-13 00:00:00,2017,Noche,Laborable,Colision,Leve,Despejado,MONCLOA-ARAVACA               ,PASEO DE LA PUERTA DEL ANGEL NUM                                                                     1 Madrid,-3.730197,40.41473920000001
2017-06-13 23:00:00,2017-06-13 00:00:00,2017,Noche,Laborable,Imprudencia,Moderada,Despejado,PUENTE DE VALLECAS            ,CALLE DE PEÑA GORBEA NUM                                                                             13 Madrid,-3.66733,40.39589
2017-06-14 08:00:00,2017-06-14 00:00:00,2017,Mañana,Laborable,Colision,Leve,Despejado,ARGANZUELA                    ,CALLE DE MANUEL ALEIXANDRE NUM                                                                       6 Madrid,-3.6940015,40.3910404
2017-06-14 10:00:00,2017-06-14 00:00:00,2017,Mañana,Laborable,Colision,Leve,Despejado,ARGANZUELA                    ,PARQUE DE MADRID RIO (RIBERA ESTE) KM.                                                               4600 Madrid,-3.7215381,40.4063245
2017-06-14 10:00:00,2017-06-14 00:00:00,2017,Mañana,Laborable,Colision,Leve,Despejado,ARGANZUELA                    ,PARQUE DE MADRID RIO (RIBERA ESTE) KM.                                                               4600 Madrid,-3.7215381,40.4063245
2017-06-14 16:00:00,2017-06-14 00:00:00,2017,Tarde,Laborable,Imprudencia,Moderada,Despejado,CENTRO                        ,PLAZA DE LA PUERTA DEL SOL NUM                                                                       1 Madrid,-3.7024275999999996,40.417209299999996
2017-06-14 20:00:00,2017-06-14 00:00:00,2017,Tarde,Laborable,Colision,Leve,Despejado,CHAMBERI                      ,PASEO DE LA CASTELLANA - CALLE DE GENOVA Madrid,-3.6908101,40.42551599999999
2017-06-15 14:00:00,2017-06-15 00:00:00,2017,Tarde,Laborable,Colision,Leve,Despejado,SALAMANCA                     ,CALLE DE JUAN BRAVO - CALLE DEL CONDE DE PEÑALVER Madrid,-3.6750806000000003,40.43249550000001
2017-06-15 19:00:00,2017-06-15 00:00:00,2017,Tarde,Laborable,Colision,Leve,Despejado,RETIRO                        ,CALLE DE CAVANILLES NUM                                                                              21 Madrid,-3.6757923999999997,40.4062048
2017-06-15 20:00:00,2017-06-15 00:00:00,2017,Tarde,Laborable,Caida,Leve,Despejado,HORTALEZA                     ,CALLE DE GREGORIO SANCHEZ HERRAEZ NUM                                                                1 Madrid,-3.6403455,40.4750751
2017-06-15 22:00:00,2017-06-15 00:00:00,2017,Noche,Laborable,Caida,Leve,Despejado,USERA                         ,AVENIDA DEL MANZANARES NUM                                                                           194 Madrid,-3.7032211999999998,40.3932904
2017-06-16 10:00:00,2017-06-16 00:00:00,2017,Mañana,Laborable,Colision,Leve,Despejado,MONCLOA-ARAVACA               ,CALLE DE FERRAZ - CALLE DEL BUEN SUCESO Madrid,-3.7192629999999998,40.4281689
2017-06-16 13:00:00,2017-06-16 00:00:00,2017,Tarde,Laborable,Colision,Leve,Despejado,CARABANCHEL                   ,CALLE DE LA FRAGATA - CALLE DE ZAIDA Madrid,-3.7359774,40.3940044
2017-06-16 14:00:00,2017-06-16 00:00:00,2017,Tarde,Laborable,Colision,Leve,Despejado,VILLAVERDE                    ,AVENIDA  OROVILLA - CALLE DE LA UNANIMIDAD Madrid,-3.689835,40.36205
2017-06-16 21:00:00,2017-06-16 00:00:00,2017,Noche,Laborable,Caida,Leve,Despejado,BARAJAS                       ,PARQUE DE JUAN CARLOS I NUM                                                                          1 Madrid,-3.6050150999999997,40.4609216
2017-06-16 22:00:00,2017-06-16 00:00:00,2017,Noche,Laborable,Caida,Leve,Despejado,CENTRO                        ,CALLE DE ATOCHA NUM                                                                                  104 Madrid,-3.695468,40.4102417
2017-06-17 00:00:00,2017-06-17 00:00:00,2017,Noche,Vispera,Caida,Leve,Despejado,TETUAN                        ,CALLE DEL GENERAL YAGÜE NUM                                                                          38 Madrid,-3.6964858,40.456588
2017-06-17 21:00:00,2017-06-17 00:00:00,2017,Noche,Vispera,Colision,Leve,Despejado,HORTALEZA                     ,CALLE DE SANTA SUSANA NUM                                                                            55 Madrid,-3.647987399999999,40.4803555
2017-06-17 21:00:00,2017-06-17 00:00:00,2017,Noche,Vispera,Colision,Leve,Despejado,HORTALEZA                     ,CALLE DE SANTA SUSANA NUM                                                                            55 Madrid,-3.647987399999999,40.4803555
2017-06-18 07:00:00,2017-06-18 00:00:00,2017,Mañana,Festivo,Caida,Leve,Despejado,HORTALEZA                     ,CALLE DE GOMEZNARRO NUM                                                                              4 Madrid,-3.6524818999999997,40.460293
2017-06-18 13:00:00,2017-06-18 00:00:00,2017,Tarde,Festivo,Caida,Leve,Despejado,CIUDAD LINEAL                 ,CALLE DE FRANCISCO LARGO CABALLERO - CALLE DE NICOLAS SALMERON Madrid,-3.6357839,40.423216
2017-06-19 13:00:00,2017-06-19 00:00:00,2017,Tarde,Laborable,Colision,Leve,Despejado,PUENTE DE VALLECAS            ,AVENIDA DE MIGUEL HERNANDEZ - CALLE DE CASABERMEJA Madrid,-3.6369406000000004,40.385642100000005
2017-06-19 13:00:00,2017-06-19 00:00:00,2017,Tarde,Laborable,Imprudencia,Leve,Despejado,RETIRO                        ,CALLE DEL DOCTOR ESQUERDO NUM                                                                        110 Madrid,-3.670210399999999,40.4091069
2017-06-19 17:00:00,2017-06-19 00:00:00,2017,Tarde,Laborable,Colision,Leve,Despejado,ARGANZUELA                    ,CALLE DE JUAN DE MARIANA NUM                                                                         19 Madrid,-3.685439,40.3989883
2017-06-19 19:00:00,2017-06-19 00:00:00,2017,Tarde,Laborable,Colision,Leve,Despejado,HORTALEZA                     ,CALLE DEL PINTOR LUCIO MUÑOZ NUM                                                                     15 Madrid,-3.652571999999999,40.4840629
2017-06-20 12:00:00,2017-06-20 00:00:00,2017,Mañana,Laborable,Caida,Leve,Despejado,RETIRO                        ,PARQUE DEL RETIRO Madrid,-3.6844995000000003,40.4152606
